Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Precinct 8, Putrajaya","For Sale: RM 845,000",Freehold,Terrace,"2,000 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 422.5 psf),"<span class=""view-count"">4</span>",2.9339226755000003,101.68200731280001,"Precinct 8, 62250 Putrajaya, Wilayah Persekutuan"
"SkyLuxe On The Park, Bukit Jalil","For Sale: RM 718,000",Freehold,Condominium,"1,300 SQ. FT",Fully Furnished,4  Bedrooms,2  Bathrooms,(RM 552.31 psf),"<span class=""view-count"">12</span>",3.0538680365,101.67610645290002,"Jalan Jalil Perkasa 1, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Aradia Residence @ Lake City, Kuala Lumpur","For Sale: RM 570,000",Freehold,Condominium,943 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 604.45 psf),"<span class=""view-count"">6</span>",3.213923,101.6695903,
"KL Traders Square, Kuala Lumpur","For Sale: RM 360,000",Freehold,Condominium,918 SQ. FT,Unfurnished,3 + 1 Bedrooms,2  Bathrooms,(RM 392.16 psf),"<span class=""view-count"">68</span>",3.2045333626,101.702542305,"No. 289, Jalan Gombak Batu 4, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Cengal Condominium, Bandar Sri Permaisuri","For Sale: RM 385,000",Freehold,Condominium,927 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 415.32 psf),"<span class=""view-count"">6</span>",3.0992070295999996,101.71059429649999,"Jalan Sri Permaisuri 3, Bandar Sri Permaisuri, 56000 Kuala Lumpur"
"Country Heights Damansara, Kuala Lumpur","For Sale: RM 12,000,000",Freehold,Bungalow,"8,500 SQ. FT",Semi Furnished,5 + 1 Bedrooms,7  Bathrooms,(RM 1411.76 psf),"<span class=""view-count"">7</span>",3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Pinnacle, Sri Petaling","For Sale: RM 485,000",Freehold,Serviced Residence,694 SQ. FT,Unfurnished,2  Bedrooms,2  Bathrooms,(RM 698.85 psf),"<span class=""view-count"">8</span>",3.0683527257999996,101.6941738129,"Jalan Radin Anum 1, Bandar Baru Sri Petaling, 57000 Kuala Lumpur"
"Prima Setapak I, Setapak","For Sale: RM 660,000",Freehold,Condominium,"2,400 SQ. FT",Semi Furnished,9  Bedrooms,4  Bathrooms,(RM 275.0 psf),"<span class=""view-count"">4</span>",3.198642,101.711619,"Jalan Prima Setapak 1, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Titiwangsa Sentral, Titiwangsa","For Sale: RM 650,000",Freehold,Condominium,"1,100 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 590.91 psf),"<span class=""view-count"">4</span>",3.1710308488999996,101.6965636611,"Titiwangsa Sentral, 50400 Kuala Lumpur, Wilayah Persekutuan"
"Heritage, Setapak","For Sale: RM 387,000",Freehold,Condominium,"1,200 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 322.5 psf),"<span class=""view-count"">4</span>",3.1860013316000004,101.70101881030001,"Jalan Pahang, Sentul Pasar, Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Plaza 138, KLCC","For Sale: RM 1,280,000",Freehold,Office,"1,400 SQ. FT",Semi Furnished,N / A,N / A,(RM 914.29 psf),"<span class=""view-count"">4</span>",3.158835,101.70812099999999,"No. 138, Jalan Ampang, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan"
"Section 3, Bandar Mahkota Cheras","For Sale: RM 1,250,000",Freehold,Semi Detached,"4,080 SQ. FT",Semi Furnished,4  Bedrooms,5  Bathrooms,(RM 306.37 psf),"<span class=""view-count"">5</span>",3.0625031632999997,101.7895853519,"Bandar Mahkota Cheras, 43200 Cheras, Selangor"
"Taman Wangsa Permai, Kepong","For Sale: RM 2,500,000",Freehold,Factory,"3,700 SQ. FT",Unfurnished,N / A,N / A,(RM 675.68 psf),"<span class=""view-count"">6</span>",3.208518,101.608858,"Taman Wangsa Permai, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Kiara Hills, Mont Kiara","For Sale: RM 3,600,000",Freehold,Superlink,"4,600 SQ. FT",Semi Furnished,4  Bedrooms,4 + 2 Bathrooms,(RM 782.61 psf),"<span class=""view-count"">7</span>",3.162713,101.646538,"Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Elements, Ampang Hilir","For Sale: RM 450,000",Freehold,Condominium,705 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 638.3 psf),"<span class=""view-count"">7</span>",3.1612557298,101.74811303620001,"Jalan Ampang Ulu, Ampang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 8, Putrajaya","For Sale: RM 899,000",Freehold,Terrace,"2,200 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 408.64 psf),"<span class=""view-count"">4</span>",2.9339226755000003,101.68200731280001,"Precinct 8, 62250 Putrajaya, Wilayah Persekutuan"
"Sri Bangsar Apartment, Bangsar","For Sale: RM 638,000",Freehold,Apartment,"1,254 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 508.77 psf),"<span class=""view-count"">7</span>",3.1301729185000005,101.6782361269,"Lengkok Abdullah, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan"
"OUG Parklane, Old Klang Road","For Sale: RM 418,000",Freehold,Condominium,950 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 440.0 psf),"<span class=""view-count"">7</span>",3.0669385488,101.6592890024,"Taman OUG Parklane, Jalan Puchong, Off Old Klang Road, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Diamond Residences, Setapak","For Sale: RM 400,000",Freehold,Condominium,993 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 402.82 psf),"<span class=""view-count"">4</span>",3.196296,101.706887,"No. 5, Jalan 4/50, Taman P. Ramlee, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Le Yuan Residence, Kuchai Lama","For Sale: RM 1,050,000",Freehold,Condominium,"1,710 SQ. FT",Fully Furnished,4  Bedrooms,4  Bathrooms,(RM 614.04 psf),"<span class=""view-count"">4</span>",3.0793768141,101.6892385483,"Jalan 6/127a, Off Jalan Senang Ria, Happy Garden, 58200 Kuala Lumpur, Wilayah Persekutuan"
"myHabitat, KLCC","For Sale: RM 1,140,000",Freehold,Condominium,883 SQ. FT,Fully Furnished,2  Bedrooms,1  Bathrooms,(RM 1291.05 psf),"<span class=""view-count"">5</span>",3.1626060000000003,101.72017,"Jalan Aman, Off Jalan Tun Razak, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Wangsa Metroview, Wangsa Maju","For Sale: RM 452,000",Freehold,Condominium,"1,150 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 393.04 psf),"<span class=""view-count"">4</span>",3.2046297711,101.73562467100001,"No. 1A, Jalan Metro Wangsa, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Sinaran @ Wangsa Maju, Wangsa Maju","For Sale: RM 700,000",Freehold,Condominium,880 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 795.45 psf),"<span class=""view-count"">4</span>",3.2010623,101.7329257,
"Suria Jelatek Residence, Ampang Hilir","For Sale: RM 530,000",Freehold,Condominium,"1,000 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 530.0 psf),"<span class=""view-count"">6</span>",3.1631089924,101.73553884030001,"No.7 Ampang Hilir, Jalan Jelatek, 54200 Kuala Lumpur, Wilayah Persekutuan"
"Areca Residence, Kepong","For Sale: RM 3,000,000",Freehold,Semi Detached,"3,387 SQ. FT",Semi Furnished,6  Bedrooms,6  Bathrooms,(RM 885.74 psf),"<span class=""view-count"">4</span>",3.2143124,101.64878879999999,
"M Suites, Ampang Hilir","For Sale: RM 1,680,000",Freehold,Condominium,"1,630 SQ. FT",Fully Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 1030.67 psf),"<span class=""view-count"">5</span>",3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Rampai, Setapak","For Sale: RM 550,000",Freehold,Terrace,880 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 625.0 psf),"<span class=""view-count"">4</span>",3.1970777418000003,101.7337203026,"Taman Sri Rampai, 53300 Kuala Lumpur, Wilayah Persekutuan"
"M Suites, Ampang Hilir","For Sale: RM 780,000",Freehold,Condominium,820 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 951.22 psf),"<span class=""view-count"">4</span>",3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"OUG Parklane, Old Klang Road","For Sale: RM 450,000",Freehold,Condominium,950 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 473.68 psf),"<span class=""view-count"">6</span>",3.0669385488,101.6592890024,"Taman OUG Parklane, Jalan Puchong, Off Old Klang Road, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Maytower, Dang Wangi","For Sale: RM 360,000",Freehold,Condominium,439 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 820.05 psf),"<span class=""view-count"">6</span>",3.154207,101.698101,"No. 7, Jalan Munshi Abdullah, 50100 Kuala Lumpur, Wilayah Persekutuan"
"D-Villa Residence, Ampang Hilir","For Sale: RM 428,000",Freehold,Condominium,600 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 713.33 psf),"<span class=""view-count"">4</span>",3.1596274270999998,101.7266017199,"No. 225 Jalan Ampang, D-Villa Residences, Holiday Villa, Ampang Hilir, 50450 Kuala Lumpur"
"Menara Polo, Ampang Hilir","For Sale: RM 550,000",Freehold,Condominium,"1,485 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 370.37 psf),"<span class=""view-count"">4</span>",3.150532,101.738892,"Jalan 2/76e, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
"Taman Kok Lian, Jalan Ipoh","For Sale: RM 7,500,000",Freehold,Shop,"10,000 SQ. FT",Unfurnished,N / A,N / A,(RM 750.0 psf),"<span class=""view-count"">5</span>",3.2008484074,101.67484045030001,"Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan"
"You Residences @ You City, Batu 9 Cheras","For Sale: RM 655,000",Freehold,Serviced Residence,"1,453 SQ. FT",Fully Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 450.79 psf),"<span class=""view-count"">7</span>",3.0764842072000005,101.7619746923,"Jalan Kinabalu, Batu 9 Cheras, 43200 Cheras South, Kuala Lumpur, Wilayah Persekutuan"
"Prima Setapak I, Setapak","For Sale: RM 420,000",Freehold,Condominium,"1,900 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 221.05 psf),"<span class=""view-count"">5</span>",3.198642,101.711619,"Jalan Prima Setapak 1, 53100 Kuala Lumpur, Wilayah Persekutuan"
"The Binjai On The Park, KLCC","For Sale: RM 8,680,000",Freehold,Condominium,"3,218 SQ. FT",Fully Furnished,3 + 1 Bedrooms,5  Bathrooms,(RM 2697.33 psf),"<span class=""view-count"">6</span>",3.15475,101.71799999999999,"Jalan Binjai, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Desa Sri Hartamas, Sri Hartamas","For Sale: RM 3,500,000",Freehold,Shop,"5,000 SQ. FT",Unfurnished,N / A,N / A,(RM 700.0 psf),"<span class=""view-count"">5</span>",3.160184,101.649156,"Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Platinum Lake PV21, Setapak","For Sale: RM 388,000",Freehold,Condominium,900 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 431.11 psf),"<span class=""view-count"">4</span>",3.1983953338999997,101.7210173607,
"Idaman Putera, Setapak","For Sale: RM 380,000",Freehold,Condominium,"1,335 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 284.64 psf),"<span class=""view-count"">8</span>",3.2114051259,101.7127427459,"Jalan Meranti, Taman Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"StarParc Point, Setapak","For Sale: RM 416,000",Freehold,Shop,"1,280 SQ. FT",Unfurnished,N / A,N / A,(RM 325.0 psf),"<span class=""view-count"">8</span>",3.2047208236,101.72207683319999,"Jalan Taman Ibu Kota, Off Jalan Genting Klang, Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Kampung Pandan, Desa Pandan","For Sale: RM 420,000",Freehold,Office,"1,650 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 254.55 psf),"<span class=""view-count"">23</span>",3.1449083113,101.73228263850001,
"Pavilion Hilltop, Mont Kiara","For Sale: RM 2,900,000",Freehold,Condominium,"2,702 SQ. FT",Fully Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 1073.28 psf),"<span class=""view-count"">44</span>",3.1693757805000002,101.65762603280001,"Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 1,650,000",Freehold,Semi Detached,"2,200 SQ. FT",Fully Furnished,4  Bedrooms,3  Bathrooms,(RM 750.0 psf),"<span class=""view-count"">44</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 850,000",Freehold,Condominium,"1,610 SQ. FT",Semi Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 527.95 psf),"<span class=""view-count"">42</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 880,000",Freehold,Condominium,"1,493 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 589.42 psf),"<span class=""view-count"">37</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Binjai Residency, KLCC","For Sale: RM 1,850,000",Freehold,Condominium,"2,208 SQ. FT",Semi Furnished,4 + 1 Bedrooms,4  Bathrooms,(RM 837.86 psf),"<span class=""view-count"">56</span>",3.15918,101.71700000000001,"Jalan Binjai, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 750,000",Freehold,Condominium,"1,425 SQ. FT",Unfurnished,3  Bedrooms,3  Bathrooms,(RM 526.32 psf),"<span class=""view-count"">24</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 760,000",Freehold,Condominium,"1,468 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 517.71 psf),"<span class=""view-count"">49</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 680,000",Freehold,Condominium,"1,426 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 476.86 psf),"<span class=""view-count"">39</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 760,000",Freehold,Condominium,"1,468 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 517.71 psf),"<span class=""view-count"">34</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara","For Sale: RM 720,000",Freehold,Condominium,"1,493 SQ. FT",Semi Furnished,4 + 1 Bedrooms,3  Bathrooms,(RM 482.25 psf),"<span class=""view-count"">37</span>",3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Pavilion Hilltop, Mont Kiara","For Sale: RM 2,700,000",Freehold,Condominium,"2,702 SQ. FT",Semi Furnished,4 + 1 Bedrooms,5  Bathrooms,(RM 999.26 psf),"<span class=""view-count"">39</span>",3.1693757805000002,101.65762603280001,"Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
"Salak South Garden, Sungai Besi","For Sale: RM 1,700,000",Freehold,Semi Detached,"3,728 SQ. FT",Semi Furnished,5 + 1 Bedrooms,7  Bathrooms,(RM 456.01 psf),"<span class=""view-count"">38</span>",3.080094608,101.6940450668,"Jalan Tuanku 1, Taman Salak Selatan, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Angkupuri, Mont Kiara","For Sale: RM 599,000",Freehold,Condominium,"1,250 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 479.2 psf),"<span class=""view-count"">59</span>",3.17036,101.652,"No. 20 Jalan 1/70C, off Jalan Bukit Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Havre, Bukit Jalil","For Sale: RM 620,000",Freehold,Condominium,"1,023 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 606.06 psf),"<span class=""view-count"">42</span>",3.057789207,101.66572093959999,"Off Lebuhraya Bukit Jalil, 57000 Bukit Jalil, Kuala Lumpur"
"Jalan Maarof, Bangsar","For Sale: RM 9,000,000",Freehold,Bungalow,"5,000 SQ. FT",Unfurnished,0  Bedrooms,0  Bathrooms,(RM 1800.0 psf),"<span class=""view-count"">39</span>",3.1350192000000003,101.6724373,
"Sastra U-Thant, Ampang Hilir","For Sale: RM 2,985,230",Freehold,Condominium,"2,179 SQ. FT",Fully Furnished,3 + 2 Bedrooms,3 + 1 Bathrooms,(RM 1370.0 psf),"<span class=""view-count"">1203</span>",3.1577795145999996,101.72595798969999,"Lorong Ampang 2, Off Jalan Ampang, Taman U-Thant, 55000, Kuala Lumpur"
"St Mary Residences, KLCC","For Sale: RM 2,500,000",Freehold,Condominium,"1,614 SQ. FT",Fully Furnished,2 + 1 Bedrooms,2 + 1 Bathrooms,(RM 1548.95 psf),"<span class=""view-count"">851</span>",3.152279,101.708272,"Jalan Tengah, 50450 Kuala Lumpur, Wilayah Persekutuan"
"One Residency, Bukit Ceylon","For Sale: RM 1,100,000",Freehold,Condominium,"1,116 SQ. FT",Fully Furnished,2 + 1 Bedrooms,2 + 1 Bathrooms,(RM 985.66 psf),"<span class=""view-count"">1026</span>",3.14929,101.709,"Jalan Nagasari, Off Jalan Raja Chulan, 50250 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Hatamas, Cheras","For Sale: RM 300,000",Freehold,Apartment,850 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 352.94 psf),"<span class=""view-count"">114</span>",3.0952645852,101.7644476891,"Taman Bukit Hatamas, Batu 9 Cheras, 43200 Kuala Lumpur, Wilayah Persekutuan"
"Suasana Lumayan, Bandar Sri Permaisuri","For Sale: RM 480,000",Freehold,Condominium,"1,142 SQ. FT",Semi Furnished,3 + 1 Bedrooms,2  Bathrooms,(RM 420.32 psf),"<span class=""view-count"">151</span>",3.0968929879,101.7174822092,"Jalan Tasik Permaisuri 2, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan"
"MH Platinum Residency, Setapak","For Sale: RM 300,000",Leasehold,Condominium,806 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 372.21 psf),"<span class=""view-count"">243</span>",3.1987274097000005,101.7047095299,"Jalan Gombak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Kepong Indah, Kepong","For Sale: RM 760,000",Freehold,Terrace,"1,500 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 506.67 psf),"<span class=""view-count"">59</span>",3.2270712878,101.6392850876,"Jalan 2/1A, Taman Kepong Indah, Kepong, 68100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Kepong Indah, Kepong","For Sale: RM 760,000",Freehold,Terrace,"1,500 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 506.67 psf),"<span class=""view-count"">7</span>",3.2270712878,101.6392850876,"Jalan 2/1A, Taman Kepong Indah, Kepong, 68100 Kuala Lumpur, Wilayah Persekutuan"
"SD4, Bandar Sri Damansara","For Sale: RM 680,000",Freehold,Terrace,"1,100 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 618.18 psf),"<span class=""view-count"">7</span>",3.2003342265,101.6218936443,"Jalan Jati SD, Bandar Sri Damansara, Selangor"
"Residensi Suria Pantai, Kuala Lumpur","For Sale: RM 300,000",Freehold,Condominium,900 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 333.33 psf),"<span class=""view-count"">13</span>",3.0925639,101.6662349,"Jalan Pantai Sentral, Bukit Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
"Waltz Residences, Kuala Lumpur","For Sale: RM 725,000",Freehold,Condominium,"1,088 SQ. FT",Fully Furnished,3 + 1 Bedrooms,2  Bathrooms,(RM 666.36 psf),"<span class=""view-count"">10</span>",3.0680881,101.67257690000001,
"Taman Desa Seputeh, Seputeh","For Sale: RM 6,000,000",Freehold,Bungalow,"8,000 SQ. FT",Fully Furnished,8  Bedrooms,8  Bathrooms,(RM 750.0 psf),"<span class=""view-count"">14</span>",3.113263,101.689367,"Taman Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan"
"The Hermington, Kuchai Lama","For Sale: RM 450,000",Freehold,Serviced Residence,"1,075 SQ. FT",Semi Furnished,3 + 1 Bedrooms,3  Bathrooms,(RM 418.6 psf),"<span class=""view-count"">12</span>",3.0933147838,101.67988300319999,"Off Jalan Kuchai Lama, Kuchai Lama, 58200 Kuala Lumpur"
"Cubic Botanical, Kuala Lumpur","For Sale: RM 380,000",Freehold,Condominium,518 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 733.59 psf),"<span class=""view-count"">9</span>",3.0935995,101.6669308,
"Taman Bukit Maluri, Kepong","For Sale: RM 755,000",Freehold,Terrace,"1,300 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 580.77 psf),"<span class=""view-count"">11</span>",3.201063,101.631989,"Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Maluri, Kepong","For Sale: RM 795,000",Freehold,Terrace,"2,300 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 345.65 psf),"<span class=""view-count"">14</span>",3.201063,101.631989,"Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Seri Puri, Kepong","For Sale: RM 350,000",Freehold,Condominium,"1,148 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 304.88 psf),"<span class=""view-count"">20</span>",3.2129744308999997,101.6112345457,"Jalan Aman, Desa Aman Puri, 52100, Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Sinar, Segambut","For Sale: RM 375,000",Freehold,Terrace,"1,000 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 375.0 psf),"<span class=""view-count"">12</span>",3.1876081682999997,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Taman Sri Sinar, Segambut","For Sale: RM 638,000",Freehold,Terrace,"1,200 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 531.67 psf),"<span class=""view-count"">15</span>",3.1876081682999997,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Aspen Green Residence, Sri Petaling","For Sale: RM 380,000",Freehold,Condominium,700 SQ. FT,Semi Furnished,1 + 1 Bedrooms,1  Bathrooms,(RM 542.86 psf),"<span class=""view-count"">12</span>",3.0752949,101.69031009999999,
"The Nest Residences, Old Klang Road","For Sale: RM 423,865",Freehold,Condominium,797 SQ. FT,Semi Furnished,3  Bedrooms,0  Bathrooms,(RM 531.83 psf),"<span class=""view-count"">9</span>",3.0745879383999997,101.6607427597,"Jalan Puchong, Off Old Klang Road, 58100 Kuala Lumpur, Wilayah Persekutuan"
