Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Damansara Foresta, Bandar Sri Damansara",750000.0,1,2,1425.0,Unfurnished,3,3,526.32,24,3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara",760000.0,1,2,1468.0,Fully Furnished,3,3,517.71,49,3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara",680000.0,1,2,1426.0,Semi Furnished,3,3,476.86,39,3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara",760000.0,1,2,1468.0,Fully Furnished,3,3,517.71,34,3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Damansara Foresta, Bandar Sri Damansara",720000.0,1,2,1493.0,Semi Furnished,5,3,482.25,37,3.1812236555,101.6120553017,"Persiaran Meranti, Bandar Sri Damansara, 47820 Selangor"
"Pavilion Hilltop, Mont Kiara",2700000.0,1,2,2702.0,Semi Furnished,5,5,999.26,39,3.1693757805,101.65762603280001,"Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
"Salak South Garden, Sungai Besi",1700000.0,1,7,3728.0,Semi Furnished,6,7,456.01,38,3.080094608,101.6940450668,"Jalan Tuanku 1, Taman Salak Selatan, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Angkupuri, Mont Kiara",599000.0,1,2,1250.0,Semi Furnished,3,2,479.2,59,3.17036,101.652,"No. 20 Jalan 1/70C, off Jalan Bukit Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Havre, Bukit Jalil",620000.0,1,2,1023.0,Fully Furnished,3,2,606.06,42,3.057789207,101.66572093959999,"Off Lebuhraya Bukit Jalil, 57000 Bukit Jalil, Kuala Lumpur"
"Jalan Maarof, Bangsar",9000000.0,1,10,5000.0,Unfurnished,0,0,1800.0,39,3.1350192000000003,101.6724373,"Jalan Maarof, Bangsar"
"Sastra U-Thant, Ampang Hilir",2985230.0,1,2,2179.0,Fully Furnished,5,4,1370.0,1203,3.1577795146,101.72595798969999,"Lorong Ampang 2, Off Jalan Ampang, Taman U-Thant, 55000, Kuala Lumpur"
"St Mary Residences, KLCC",2500000.0,1,2,1614.0,Fully Furnished,3,3,1548.95,851,3.152279,101.708272,"Jalan Tengah, 50450 Kuala Lumpur, Wilayah Persekutuan"
"One Residency, Bukit Ceylon",1100000.0,1,2,1116.0,Fully Furnished,3,3,985.66,1026,3.14929,101.709,"Jalan Nagasari, Off Jalan Raja Chulan, 50250 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Hatamas, Cheras",300000.0,1,5,850.0,Semi Furnished,3,2,352.94,114,3.0952645852,101.7644476891,"Taman Bukit Hatamas, Batu 9 Cheras, 43200 Kuala Lumpur, Wilayah Persekutuan"
"Suasana Lumayan, Bandar Sri Permaisuri",480000.0,1,2,1142.0,Semi Furnished,4,2,420.32,151,3.0968929879,101.7174822092,"Jalan Tasik Permaisuri 2, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan"
"MH Platinum Residency, Setapak",300000.0,2,2,806.0,Unfurnished,3,2,372.21,243,3.1987274097000005,101.7047095299,"Jalan Gombak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Kepong Indah, Kepong",760000.0,1,3,1500.0,Semi Furnished,3,3,506.67,59,3.2270712878,101.6392850876,"Jalan 2/1A, Taman Kepong Indah, Kepong, 68100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Kepong Indah, Kepong",760000.0,1,3,1500.0,Semi Furnished,3,3,506.67,7,3.2270712878,101.6392850876,"Jalan 2/1A, Taman Kepong Indah, Kepong, 68100 Kuala Lumpur, Wilayah Persekutuan"
"SD4, Bandar Sri Damansara",680000.0,1,3,1100.0,Unfurnished,3,2,618.18,7,3.2003342265,101.6218936443,"Jalan Jati SD, Bandar Sri Damansara, Selangor"
"Residensi Suria Pantai, Kuala Lumpur",300000.0,1,2,900.0,Unfurnished,3,2,333.33,13,3.0925639,101.6662349,"Jalan Pantai Sentral, Bukit Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
"Waltz Residences, Kuala Lumpur",725000.0,1,2,1088.0,Fully Furnished,4,2,666.36,10,3.0680881,101.6725769,"Waltz Residences, Kuala Lumpur"
"Taman Desa Seputeh, Seputeh",6000000.0,1,10,8000.0,Fully Furnished,8,8,750.0,14,3.113263,101.689367,"Taman Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan"
"The Hermington, Kuchai Lama",450000.0,1,1,1075.0,Semi Furnished,4,3,418.6,12,3.0933147838,101.67988300319999,"Off Jalan Kuchai Lama, Kuchai Lama, 58200 Kuala Lumpur"
"Cubic Botanical, Kuala Lumpur",380000.0,1,2,518.0,Semi Furnished,2,2,733.59,9,3.0935995,101.6669308,"Cubic Botanical, Kuala Lumpur"
"Taman Bukit Maluri, Kepong",755000.0,1,3,1300.0,Semi Furnished,3,2,580.77,11,3.201063,101.631989,"Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Maluri, Kepong",795000.0,1,3,2300.0,Semi Furnished,4,3,345.65,14,3.201063,101.631989,"Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Seri Puri, Kepong",350000.0,1,2,1148.0,Semi Furnished,3,2,304.88,20,3.2129744309,101.6112345457,"Jalan Aman, Desa Aman Puri, 52100, Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Sinar, Segambut",375000.0,1,3,1000.0,Semi Furnished,2,2,375.0,12,3.1876081683,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Taman Sri Sinar, Segambut",638000.0,1,3,1200.0,Semi Furnished,3,2,531.67,15,3.1876081683,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Aspen Green Residence, Sri Petaling",380000.0,1,2,700.0,Semi Furnished,2,1,542.86,12,3.0752949,101.6903101,"Aspen Green Residence, Sri Petaling"
"The Nest Residences, Old Klang Road",423865.0,1,2,797.0,Semi Furnished,3,0,531.83,9,3.0745879384,101.6607427597,"Jalan Puchong, Off Old Klang Road, 58100 Kuala Lumpur, Wilayah Persekutuan"
"M Suites, Ampang Hilir",570000.0,1,1,502.0,Fully Furnished,1,1,1135.46,9,3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"M Suites, Ampang Hilir",580000.0,1,2,608.0,Fully Furnished,1,1,953.95,8,3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"The Elements, Ampang Hilir",650000.0,1,2,850.0,Fully Furnished,2,2,764.71,8,3.1612557298,101.74811303620001,"Jalan Ampang Ulu, Ampang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Seasons Garden Residences, Wangsa Maju",546000.0,1,1,850.0,Semi Furnished,4,2,642.35,8,3.1879938088,101.73404216770001,"Jalan 26/26, Taman Setapak Jaya, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Damai Circles, Alam Damai",1472800.0,2,9,3267.0,Unfurnished,3,3,450.81,601,3.0670671104,101.74309730530001,"Damai Circles, Alam Damai"
"Waltz Residences, Kuala Lumpur",673000.0,1,2,948.0,Fully Furnished,3,2,709.92,10,3.0680881,101.6725769,"Waltz Residences, Kuala Lumpur"
"Paraiso @ The Earth Bukit Jalil, Bukit Jalil",300000.0,1,2,900.0,Unfurnished,3,2,333.33,20,3.0483398048000003,101.6714715958,"Jalan Jalil 2, Off Lebuhraya Bukit Jalil, 57000 Bukit Jalil, Kuala Lumpur"
"Metro Cheras, Batu 9 Cheras",400000.0,1,2,750.0,Semi Furnished,2,2,533.33,9,3.0631781145,101.7744362354,"Metro Cheras, Batu 9 Cheras"
"The Hermington, Kuchai Lama",431000.0,1,1,1075.0,Unfurnished,3,2,400.93,10,3.0933147838,101.67988300319999,"Off Jalan Kuchai Lama, Kuchai Lama, 58200 Kuala Lumpur"
"Tria Residences @ 9 Seputeh, Old Klang Road",652000.0,1,2,797.0,Fully Furnished,2,2,818.07,9,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"Precinct 8, Putrajaya",900000.0,1,3,2200.0,Semi Furnished,4,3,409.09,6,2.9339226755000003,101.68200731280001,"Precinct 8, 62250 Putrajaya, Wilayah Persekutuan"
"Damai Residence, Sungai Besi",600000.0,1,2,910.0,Fully Furnished,3,2,659.34,16,3.1162496,101.7083612,"326, Jalan Sungai Besi, Sungai Besi, 55200 Kuala Lumpur"
"Damai Residence, Sungai Besi",599000.0,1,2,910.0,Fully Furnished,3,2,658.24,13,3.1162496,101.7083612,"326, Jalan Sungai Besi, Sungai Besi, 55200 Kuala Lumpur"
"Seputeh Heights, Seputeh",14000000.0,1,10,9000.0,Fully Furnished,6,7,1555.56,10,3.117419,101.685805,"Taman Seputeh, Kuala Lumpur"
"Union Heights, Old Klang Road",310000.0,1,5,1200.0,Semi Furnished,4,3,258.33,12,3.0708703848,101.66806519030001,"Jalan Awan Dandan, Taman Yarl, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Alam Sutera, Bukit Jalil",1600000.0,1,7,3200.0,Semi Furnished,5,6,500.0,21,3.053054,101.663511,"Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan."
"Kuchai Sentral, Kuchai Lama",370001.0,1,2,656.0,Semi Furnished,2,2,564.03,30,3.0886896,101.6851257,"Kuchai Sentral, Kuchai Lama"
"Vivo Residential @ 9 Seputeh, Old Klang Road",950000.0,1,1,1098.0,Semi Furnished,4,4,865.21,11,3.1059348628,101.6767501831,"Jalan Klang Lama, Batu 3 1/2, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Arte Cheras, Cheras",339000.0,1,1,864.0,Semi Furnished,3,2,392.36,11,3.0994937736000003,101.7356554326,"No 2, Jalan Midah 2, Taman Midah, 56000 Cheras, 56000 Kuala Lumpur"
"Vista Danau Kota, Setapak",300000.0,1,1,811.0,Unfurnished,3,2,369.91,9,3.2010928608,101.71599308030001,"Vista Danau Kota, Setapak"
"Summer Suites, KLCC",635000.0,1,2,576.0,Fully Furnished,1,1,1102.43,15,3.1590061003,101.7046478391,"Menara Solaris, Off Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"M Suites, Ampang Hilir",1010000.0,1,2,942.0,Fully Furnished,2,1,1072.19,19,3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"M Suites, Ampang Hilir",570000.0,1,2,502.0,Fully Furnished,1,1,1135.46,22,3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Prima Harmoni 2 @ Bukit Prima Pelangi, Segambut",759000.0,1,2,1455.0,Unfurnished,4,3,521.65,504,3.1793382885000003,101.6444778442,"Bukit Prima Pelangi, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Arena Green, Bukit Jalil",335000.0,1,5,878.0,Unfurnished,3,2,381.55,154,3.0523681315,101.687720418,"Jalan 1/115a, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Arena Green, Bukit Jalil",270000.0,1,5,725.0,Unfurnished,2,2,372.41,154,3.0523681315,101.687720418,"Jalan 1/115a, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan"
"D'Alamanda, Cheras",720000.0,1,2,1483.0,Semi Furnished,4,3,485.5,21,3.1203117129000004,101.7308825254,"Jalan Pudu Ulu, 56100 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Seputeh Heights, Seputeh",16000000.0,1,10,9000.0,Fully Furnished,6,7,1777.78,11,3.117419,101.685805,"Taman Seputeh, Kuala Lumpur"
"Quadro Residences, KLCC",2139000.0,1,2,1426.0,Fully Furnished,2,2,1500.0,18,3.1532963045,101.7155939341,"No. 12, Jalan Kia Peng, 50450 Kuala Lumpur, Wilayah Persekutuan"
"3 Towers, Ampang Hilir",520000.0,1,13,546.0,Unfurnished,0,0,952.38,10,3.1607415292,101.7418205738,"Jalan Ampang, Ampang Hilir, Kuala Lumpur, Wilayah Persekutuan"
"The Park Residences, Bangsar South",1180000.0,2,2,1485.0,Unfurnished,3,2,794.61,14,3.1106057536,101.66271686549999,"Jalan 1/112H, Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur"
"Country Heights Damansara, Kuala Lumpur",6413400.0,1,6,35815.41463414634,Unfurnished,0,0,0.0,9,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Country Heights Damansara, Kuala Lumpur",5237610.0,1,6,10689.0,Unfurnished,0,0,490.0,9,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Section 6, Bandar Mahkota Cheras",3400000.0,1,10,8500.0,Unfurnished,6,7,400.0,10,3.0625245904,101.79514288899999,"Bandar Mahkota Cheras, 43200 Cheras South, Selangor"
"Damai Impian, Alam Damai",2100000.0,1,7,3800.0,Fully Furnished,4,5,552.63,12,3.0702704325,101.74165964129999,"Alam Damai, 56000 Cheras, Kuala Lumpur"
"Bukit Jalil Golf & Country Resort, Bukit Jalil",6500000.0,1,10,6500.0,Semi Furnished,9,6,1000.0,13,3.0547465514,101.6844749451,"Bukit Jalil Golf & Country Resort, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Damai Impian, Alam Damai",1700000.0,1,3,2919.0,Unfurnished,4,5,582.39,13,3.0702704325,101.74165964129999,"Alam Damai, 56000 Cheras, Kuala Lumpur"
"Bukit Jalil Golf & Country Resort, Bukit Jalil",6500000.0,1,10,7900.0,Semi Furnished,6,6,822.78,13,3.0547465514,101.6844749451,"Bukit Jalil Golf & Country Resort, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Sentul Point, Sentul",414000.0,1,2,1001.0,Semi Furnished,3,2,413.59,48,3.2024552209,101.68889522549999,"Jalan Sentul Pasar, 51000 Sentul, Kuala Lumpur"
"Masera Bukit Segar, Cheras",7000000.0,1,10,8000.0,Semi Furnished,7,7,875.0,8,3.0949860423000004,101.7503285408,"Masera Bukit Segar, Cheras"
"Villa Puteri, Putra",4300000.0,1,2,5300.0,Semi Furnished,4,5,811.32,17,3.165455,101.692833,"Lot 36, Jalan Tun Ismail, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Bukit Tunku, Kenny Hills",12500000.0,2,10,15000.0,Fully Furnished,7,8,833.33,9,3.1674689669,101.6828870773,"Bukit Tunku, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Bukit Jalil Golf & Country Resort, Bukit Jalil",6300000.0,1,10,9200.0,Semi Furnished,8,8,684.78,13,3.0547465514,101.6844749451,"Bukit Jalil Golf & Country Resort, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Kuching, Jalan Ipoh",229000.0,1,5,780.0,Semi Furnished,3,2,293.59,7,3.1972491360000004,101.6720831394,"Taman Sri Kuching, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Seputeh Gardens, Seputeh",6000000.0,1,10,6038.0,Semi Furnished,6,6,993.71,9,3.1139535698,101.6901612282,"Jalan Desa Seputeh 4, Taman Desa Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan"
"Bukit Tunku, Kenny Hills",15000000.0,1,10,15020.0,Semi Furnished,7,8,998.67,8,3.1674689669,101.6828870773,"Bukit Tunku, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Seputeh Gardens, Seputeh",5300000.0,1,10,7000.0,Semi Furnished,6,6,757.14,7,3.1139535698,101.6901612282,"Jalan Desa Seputeh 4, Taman Desa Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Setapak Jaya, Setapak",488000.0,1,3,1040.0,Semi Furnished,3,2,469.23,10,3.1907147122,101.7279911041,"Taman Setapak Jaya, Setapak"
"V Residence 2 @ Sunway Velocity, Cheras",891000.0,1,2,1211.0,Semi Furnished,2,2,735.76,51,3.1302104134,101.7231845856,"Lot 392, Batu 2 1/2, Jalan Cheras, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 14, Putrajaya",860000.0,1,3,1905.0,Semi Furnished,4,3,451.44,23,2.9525126517,101.7210173607,"Precinct 14, 62100 Putrajaya, Wilayah Persekutuan"
"Kiara Residence 2, Bukit Jalil",560000.0,1,2,1163.0,Semi Furnished,3,2,481.51,125,3.0643673131,101.67026996610001,"Jalan 3/155A, Bukit OUG, Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Viva Residency, Sentul",495000.0,1,1,1216.0,Semi Furnished,3,2,407.07,16,3.17786,101.68543,"Jalan Ipoh, 3rd Mile Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Platinum Lake PV13, Setapak",460000.0,1,2,1313.0,Unfurnished,4,2,350.34,16,3.2008591195,101.7153793573,"Jalan Danau Saujana 1, Danau Kota, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Sentrio Suites, Desa Pandan",729000.0,1,2,1211.0,Semi Furnished,3,3,601.98,98,3.1479614201,101.7372822762,"Jalan 1/76C, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Sri Meranti, Bandar Sri Damansara",165000.0,1,5,650.0,Unfurnished,3,2,253.85,20,3.1929214239,101.6027319431,"Persiaran Meranti, PJU 9, Bandar Sri Damansara, 52200, Petaling Jaya, Selangor"
"Prima Midah Heights, Cheras",690000.0,1,2,1500.0,Semi Furnished,4,2,460.0,24,3.1027316482,101.7269557714,"Jalan Midah 8, Taman Midah, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Star Residences, Kuala Lumpur",1110000.0,1,2,625.0,Semi Furnished,1,1,1776.0,16,3.1611271797,101.7123699188,"Jalan Yap Kwan Seng, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Platinum Hill PV2, Setapak",600000.0,1,2,1450.0,Semi Furnished,3,2,413.79,15,3.2238577358,101.72892451290001,"No. 2 Jalan Taman Melati 1, Taman Melati Utama, Setapak, 53100 Kuala Lumpur, Wilayah Persekutuan"
"28 Dutamas, Dutamas",750000.0,1,2,1253.0,Semi Furnished,3,2,598.56,16,3.1793115077,101.6562151909,"No. 28 Jalan Dutamas Raya, Taman Segambut SPPK, 52100 Kuala Lumpur, Wilayah Persekutuan"
"GenKL, Kuchai Lama",725000.0,1,2,1150.0,Semi Furnished,4,2,630.43,21,3.0925648593,101.6780376434,"Jalan Kuchai 3, Taman Lian Hoe, 58200 Kuala Lumpur, Wilayah Persekutuan"
"The Hermington, Kuchai Lama",475000.0,1,2,1075.0,Semi Furnished,4,3,441.86,14,3.0933147838,101.67988300319999,"Off Jalan Kuchai Lama, Kuchai Lama, 58200 Kuala Lumpur"
"Emerald Hills, Alam Damai",650000.0,1,2,1119.0,Semi Furnished,3,2,580.88,28,3.0591403052,101.7340803145,"Jalan 6/154D, Off Persiaran Alam Damai,  56000 Cheras, Kuala Lumpur"
"Convena Residence, Bukit Jalil",421000.0,1,2,740.0,Semi Furnished,2,2,568.92,20,3.0601054,101.6626807,"Convena Residence, Bukit Jalil"
"The Goodwood Residence, Bangsar South",850000.0,1,2,1184.0,Semi Furnished,4,3,717.91,13,3.1085515,101.6644477,"Bangsar South, 59200 Kuala Lumpur"
"Convena Residence, Bukit Jalil",417500.0,1,2,750.0,Semi Furnished,2,2,556.67,17,3.0601054,101.6626807,"Convena Residence, Bukit Jalil"
"The Tropika, Bukit Jalil",535000.0,1,1,732.0,Semi Furnished,2,2,730.87,21,3.0555613789,101.67794650450001,"Lot 36470 Mukim Petaling , Wilayah Persekutuan, KL"
"Majestic Maxim, Cheras",334000.0,1,1,675.0,Semi Furnished,2,2,494.81,10,3.077405557,101.74222826959999,"Jalan 9/142, Taman Connaught, 56000 Cheras, Kuala Lumpur"
"Waltz Residences, Kuala Lumpur",738360.0,1,2,948.0,Fully Furnished,3,2,778.86,11,3.0680881,101.6725769,"Waltz Residences, Kuala Lumpur"
"Razak City Residences, Sungai Besi",389000.0,1,2,800.0,Fully Furnished,2,2,486.25,11,3.1086774067,101.7058038712,"Razak City, Lebuhraya Sungai Besi Besraya, 57100 Wilayah Persekutuan Kuala Lumpur"
"Lily Apartment @ Kuchai Entrepreneur Park, Kuchai Lama",300000.0,1,2,1000.0,Unfurnished,3,2,300.0,11,3.0903768929,101.69101224280001,"Lily Apartment @ Kuchai Entrepreneur Park, Kuchai Lama"
"You City, Batu 9 Cheras",410000.0,1,2,560.0,Semi Furnished,2,2,732.14,13,3.0755521433,101.7621731758,"Jalan Cheras, 43200 Batu 9 Cheras, Selangor"
"Lavile, Kuala Lumpur",675000.0,1,2,999.0,Semi Furnished,2,2,675.68,10,3.1272001042000004,101.7282378674,"Off Lorong Peel, Taman Maluri, 55100 Kuala Lumpur"
"Vivo Residential @ 9 Seputeh, Old Klang Road",1371800.0,1,2,1238.0,Semi Furnished,4,3,1108.08,11,3.1059348628,101.6767501831,"Jalan Klang Lama, Batu 3 1/2, 58100 Kuala Lumpur, Wilayah Persekutuan"
"M Vertica, Cheras",481000.0,1,1,850.0,Semi Furnished,3,2,565.88,9,3.1198296308999995,101.72710061069999,"Off Jalan Cheras, Taman Pertama, 56000 Kuala Lumpur"
"Vivo Residential @ 9 Seputeh, Old Klang Road",1415882.0,1,2,2470.0,Semi Furnished,7,5,573.23,11,3.1059348628,101.6767501831,"Jalan Klang Lama, Batu 3 1/2, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Continew, Pudu",550000.0,1,14,554.0,Fully Furnished,2,2,992.78,10,3.1339151051,101.71753028010001,"27, Jalan Yew, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
"The Goodwood Residence, Bangsar South",700000.0,1,2,969.0,Semi Furnished,3,2,722.39,13,3.1085515,101.6644477,"Bangsar South, 59200 Kuala Lumpur"
"Metro Cheras, Batu 9 Cheras",485000.0,1,2,1000.0,Semi Furnished,3,2,485.0,11,3.0631781145,101.7744362354,"Metro Cheras, Batu 9 Cheras"
"Damai Citra, Alam Damai",920000.0,1,4,3000.0,Unfurnished,4,4,306.67,11,3.0575749357,101.74030780790001,"Damai Citra, Alam Damai"
"Taynton Harmoni, Cheras",3200000.0,1,10,5792.0,Semi Furnished,7,7,552.49,7,3.0890402069,101.732121706,"Taynton Harmoni, Cheras"
"Tria Residences @ 9 Seputeh, Old Klang Road",620000.0,1,2,764.0,Fully Furnished,2,2,811.52,14,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"The Goodwood Residence, Bangsar South",676112.0,1,1,947.0,Semi Furnished,3,2,713.95,14,3.1085515,101.6644477,"Bangsar South, 59200 Kuala Lumpur"
"Waltz Residences, Kuala Lumpur",693000.0,1,2,958.0,Unfurnished,3,2,723.38,8,3.0680881,101.6725769,"Waltz Residences, Kuala Lumpur"
"Secoya Residences, Bukit Kerinchi",710000.0,1,2,1050.0,Semi Furnished,2,3,676.19,7,3.1016945,101.6646688,"Secoya Residences, Bukit Kerinchi"
"BloomsVale, Old Klang Road",600000.0,1,1,850.0,Fully Furnished,3,2,705.88,9,3.075294,101.6607263,"No 137, Jalan Puchong, 58200 Kuala Lumpur"
"Cubic Botanical, Kuala Lumpur",437550.0,1,1,650.0,Semi Furnished,2,2,673.15,7,3.0935995,101.6669308,"Cubic Botanical, Kuala Lumpur"
"Tria Residences @ 9 Seputeh, Old Klang Road",702338.0,1,2,797.0,Fully Furnished,2,2,881.23,11,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"Circo @ Pantai Dalam, Pantai",299999.0,1,2,900.0,Unfurnished,3,2,333.33,9,3.0969824,101.668373,"Circo @ Pantai Dalam, Pantai"
"The Maple Residences, Old Klang Road",535000.0,1,2,750.0,Semi Furnished,2,2,713.33,11,3.0643039,101.6821876,"The Maple Residences, Old Klang Road"
"Aria, KLCC",1260096.0,1,2,753.0,Fully Furnished,1,1,1673.43,11,3.1545711022000003,101.7216396332,"Jalan Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan"
"Tria Residences @ 9 Seputeh, Old Klang Road",2800000.0,1,2,4080.0,Semi Furnished,6,8,686.27,12,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"Tria Residences @ 9 Seputeh, Old Klang Road",642000.0,1,2,764.0,Fully Furnished,2,2,840.31,12,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"The Horizon, Bangsar South",300000.0,1,2,900.0,Unfurnished,3,2,333.33,14,3.111356,101.666129,"Jalan Kerinchi, Bangsar South City, 59200 Kuala Lumpur, Wilayah Persekutuan"
"KL Gateway, Bangsar South",1180000.0,1,1,1143.0,Semi Furnished,3,2,1032.37,15,3.1140821257,101.6635107994,"Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Continew, Pudu",600000.0,1,2,708.0,Semi Furnished,2,2,847.46,10,3.1339151051,101.71753028010001,"27, Jalan Yew, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
"Riveria City, Brickfields",300000.0,1,2,500.0,Fully Furnished,1,1,600.0,13,3.1300926468,101.69005438709999,"Off Jalan Sultan Abdul Samad, 50470 Brickfields, Kuala Lumpur"
"Riveria City, Brickfields",560000.0,1,13,486.0,Fully Furnished,2,2,1152.26,9,3.1300926468,101.69005438709999,"Off Jalan Sultan Abdul Samad, 50470 Brickfields, Kuala Lumpur"
"Vivo Residential @ 9 Seputeh, Old Klang Road",1100400.0,1,2,1388.0,Fully Furnished,3,2,792.8,11,3.1059348628,101.6767501831,"Jalan Klang Lama, Batu 3 1/2, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Tria Residences @ 9 Seputeh, Old Klang Road",633000.0,1,2,764.0,Fully Furnished,2,2,828.53,10,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
"Arte Cheras, Cheras",415000.0,1,1,868.0,Fully Furnished,3,2,478.11,7,3.0994937736000003,101.7356554326,"No 2, Jalan Midah 2, Taman Midah, 56000 Cheras, 56000 Kuala Lumpur"
"Tria Residences @ 9 Seputeh, Old Klang Road",1198000.0,1,2,1496.0,Semi Furnished,4,3,800.8,11,3.1079882565,101.67706679540001,"Off Jalan Klang Lama, 58100 Jalan Klang Lama, Kuala Lumpur"
